Date,KO,PEP
2016-04-08,34.260501861572266,76.7887191772461
2016-04-11,33.946197509765625,76.21873474121094
2016-04-12,34.099700927734375,76.66448211669922
2016-04-13,33.65380859375,76.0871810913086
2016-04-14,33.500301361083984,75.38565063476562
2016-04-15,33.69766616821289,75.83142852783203
2016-04-18,33.78539276123047,75.79488372802734
2016-04-19,34.06313705444336,76.23333740234375
2016-04-20,32.43309020996094,74.85952758789062
2016-04-21,31.914104461669922,73.79989624023438
2016-04-22,32.557350158691406,74.52336120605469
2016-04-25,32.681617736816406,75.12259674072266
2016-04-26,32.5500373840332,74.97642517089844
2016-04-27,32.65968322753906,74.99834442138672
2016-04-28,32.623146057128906,75.24681091308594
2016-04-29,32.74740219116211,75.23949432373047
2016-05-02,32.87897872924805,75.5829849243164
2016-05-03,32.776641845703125,75.67796325683594
2016-05-04,32.87897872924805,76.01410675048828
2016-05-05,32.93746566772461,76.1529769897461
2016-05-06,33.12752151489258,76.70103454589844
2016-05-09,33.069034576416016,76.93486785888672
2016-05-10,33.441829681396484,77.8775634765625
2016-05-11,33.22985076904297,77.25643157958984
2016-05-12,33.500301361083984,77.53408813476562
2016-05-13,33.14943313598633,76.13103485107422
2016-05-16,33.346805572509766,76.0945053100586
2016-05-17,32.71085739135742,74.808349609375
2016-05-18,32.513484954833984,73.74143981933594
2016-05-19,32.39654541015625,74.04834747314453
2016-05-20,32.12608337402344,73.14952087402344
2016-05-23,32.14069747924805,73.38336944580078
2016-05-24,32.43309020996094,73.87297058105469
2016-05-25,32.44040298461914,73.87297058105469
2016-05-26,32.6670036315918,74.46488952636719
2016-05-27,32.7327880859375,74.5087661743164
2016-05-31,32.60121154785156,73.9314193725586
2016-06-01,32.674312591552734,74.78032684326172
2016-06-02,32.68894577026367,75.09693145751953
2016-06-03,32.922847747802734,75.48712921142578
2016-06-06,33.164058685302734,75.6122817993164
2016-06-07,33.12752151489258,75.45768737792969
2016-06-08,33.29563522338867,75.9656753540039
2016-06-09,33.44913864135742,76.319091796875
2016-06-10,33.61725997924805,76.06139373779297
2016-06-13,33.23423767089844,75.87732696533203
2016-06-14,33.17530822753906,76.00249481201172
2016-06-15,33.1532096862793,75.73005676269531
2016-06-16,33.37418746948242,76.45896911621094
2016-06-17,32.99117660522461,76.13501739501953
2016-06-20,33.131126403808594,76.10556030273438
2016-06-21,33.24159622192383,76.62828826904297
2016-06-22,33.04273986816406,76.37796783447266
2016-06-23,33.20477294921875,76.89337921142578
2016-06-24,32.35771942138672,75.08219146728516
2016-06-27,32.247230529785156,75.192626953125
2016-06-28,32.54185485839844,75.19998168945312
2016-06-29,32.733360290527344,75.9215087890625
2016-06-30,33.38892364501953,77.9977035522461
2016-07-01,33.23423767089844,77.76947784423828
2016-07-05,33.46257019042969,78.35113525390625
2016-07-06,33.344722747802734,77.98297119140625
2016-07-07,33.212135314941406,79.13887786865234
2016-07-08,33.42575454711914,79.7131576538086
2016-07-11,33.565704345703125,80.18436431884766
2016-07-12,33.57305908203125,80.09601593017578
2016-07-13,33.69092559814453,80.92060852050781
2016-07-14,33.65408706665039,80.95741271972656
2016-07-15,33.609886169433594,80.73655700683594
2016-07-18,33.609886169433594,80.40523529052734
2016-07-19,33.609886169433594,80.64081573486328
2016-07-20,33.52151870727539,80.19170379638672
2016-07-21,33.47730255126953,79.94139862060547
2016-07-22,33.7572021484375,80.39051818847656
2016-07-25,33.565704345703125,80.26533508300781
2016-07-26,33.057464599609375,79.66162872314453
2016-07-27,31.967323303222656,79.13153076171875
2016-07-28,32.1514778137207,79.61009979248047
2016-07-29,32.13674545288086,80.19170379638672
2016-08-01,32.004154205322266,80.19908142089844
2016-08-02,32.06308364868164,80.04446411132812
2016-08-03,32.14411544799805,79.54380798339844
2016-08-04,32.048343658447266,79.82360076904297
2016-08-05,32.02625274658203,80.00028228759766
2016-08-08,31.99679946899414,79.61746215820312
2016-08-09,32.018898010253906,79.72052001953125
2016-08-10,32.12202072143555,80.11811828613281
2016-08-11,32.22514343261719,79.86776733398438
2016-08-12,32.431373596191406,79.94877624511719
2016-08-15,32.5860595703125,80.04446411132812
2016-08-16,32.284061431884766,79.5143814086914
2016-08-17,32.4534797668457,79.86039733886719
2016-08-18,32.48293685913086,79.72052001953125
2016-08-19,32.350341796875,79.63955688476562
2016-08-22,32.21778869628906,79.48492431640625
2016-08-23,32.29878616333008,79.42603302001953
2016-08-24,32.29878616333008,79.5953598022461
2016-08-25,32.16621017456055,79.42603302001953
2016-08-26,31.908411026000977,79.10942840576172
2016-08-29,32.070465087890625,79.50701141357422
2016-08-30,31.8494815826416,78.93273162841797
2016-08-31,31.98944091796875,79.14997100830078
2016-09-01,31.930505752563477,79.55036163330078
2016-09-02,32.15884017944336,79.98041534423828
2016-09-06,32.25459289550781,80.0174789428711
2016-09-07,32.14411544799805,79.49105834960938
2016-09-08,32.13674545288086,79.24638366699219
2016-09-09,31.13499641418457,77.1480712890625
2016-09-12,31.812650680541992,78.6087417602539
2016-09-13,31.39679527282715,77.54843139648438
2016-09-14,31.270551681518555,77.8895034790039
2016-09-15,31.456205368041992,78.20835876464844
2016-09-16,31.29283332824707,78.06004333496094
2016-09-19,31.263134002685547,78.34921264648438
2016-09-20,31.441354751586914,78.81634521484375
2016-09-21,31.58244514465332,79.4317398071289
2016-09-22,31.901762008666992,79.94332885742188
2016-09-23,31.738388061523438,79.58744049072266
2016-09-26,31.225997924804688,79.35761260986328
2016-09-27,31.627002716064453,79.69864654541016
2016-09-28,31.300260543823242,79.61710357666016
2016-09-29,31.211153030395508,79.89887237548828
2016-09-30,31.4265079498291,80.6477279663086
2016-10-03,31.211153030395508,80.26216125488281
2016-10-04,31.070070266723633,79.40949249267578
2016-10-05,31.047780990600586,78.6012954711914
2016-10-06,30.97352409362793,78.89048767089844
2016-10-07,30.988378524780273,78.58645629882812
2016-10-10,30.988378524780273,78.75704193115234
2016-10-11,30.84726905822754,78.27509307861328
2016-10-12,31.025497436523438,78.6532211303711
2016-10-13,31.01064682006836,78.5345687866211
2016-10-14,30.943828582763672,79.20931243896484
2016-10-17,30.891828536987305,79.22412872314453
2016-10-18,31.166597366333008,79.29827117919922
2016-10-19,31.225997924804688,78.78668212890625
2016-10-20,31.13689422607422,78.49750518798828
2016-10-21,31.2854061126709,78.3121566772461
2016-10-24,31.604717254638672,79.56520080566406
2016-10-25,31.589872360229492,79.50588989257812
2016-10-26,31.515607833862305,79.38725280761719
2016-10-27,31.277978897094727,79.06099700927734
2016-10-28,31.359668731689453,79.38725280761719
2016-10-31,31.485916137695312,79.483642578125
2016-11-01,31.277978897094727,79.12032318115234
2016-11-02,31.225997924804688,79.12032318115234
2016-11-03,31.211153030395508,79.06099700927734
2016-11-04,30.958681106567383,78.45301055908203
2016-11-07,31.530479431152344,79.30570220947266
2016-11-08,31.842361450195312,80.61064147949219
2016-11-09,31.389368057250977,79.52069854736328
2016-11-10,30.40172004699707,76.55488586425781
2016-11-11,30.46856117248535,76.51041412353516
2016-11-14,30.57252311706543,75.17581176757812
2016-11-15,30.77301788330078,75.5168685913086
2016-11-16,30.639354705810547,75.41307067871094
2016-11-17,30.5353946685791,75.3463363647461
2016-11-18,30.37944984436035,75.11650085449219
2016-11-21,30.7136173248291,75.82087707519531
2016-11-22,30.721031188964844,76.2879867553711
2016-11-23,30.5353946685791,75.27960968017578
2016-11-25,30.8398494720459,75.75413513183594
2016-11-28,31.003231048583984,76.2138442993164
2016-11-29,30.816011428833008,76.02845764160156
2016-11-30,30.21690559387207,74.76840209960938
2016-12-01,30.082111358642578,73.96916198730469
2016-12-02,30.22440528869629,75.14186096191406
2016-12-05,30.419097900390625,75.22402954101562
2016-12-06,30.381656646728516,75.8514404296875
2016-12-07,30.92085075378418,76.79258728027344
2016-12-08,30.688695907592773,76.29959869384766
2016-12-09,31.45255470275879,77.36026763916016
2016-12-12,31.377656936645508,78.21925354003906
2016-12-13,31.272809982299805,78.89895629882812
2016-12-14,30.860931396484375,78.03251647949219
2016-12-15,31.115556716918945,78.65245056152344
2016-12-16,31.257848739624023,79.07820129394531
2016-12-19,31.205432891845703,78.73463439941406
2016-12-20,31.197935104370117,78.35366821289062
2016-12-21,31.13052749633789,78.20430755615234
2016-12-22,31.115556716918945,78.68978118896484
2016-12-23,31.152990341186523,78.4956283569336
2016-12-27,31.160484313964844,78.52547454833984
2016-12-28,30.995731353759766,78.14454650878906
2016-12-29,31.152990341186523,78.42088317871094
2016-12-30,31.04816246032715,78.15201568603516
2017-01-03,31.302780151367188,78.16695404052734
2017-01-04,31.190439224243164,78.31634521484375
2017-01-05,31.265331268310547,78.2117691040039
2017-01-06,31.257848739624023,78.09973907470703
2017-01-09,30.943313598632812,77.2780990600586
2017-01-10,30.7336368560791,76.16516876220703
2017-01-11,30.74111557006836,76.045654296875
2017-01-12,30.666240692138672,76.06808471679688
2017-01-13,30.613811492919922,75.8514404296875
2017-01-17,30.86842918395996,76.32949829101562
2017-01-18,30.92085075378418,76.74028778076172
2017-01-19,30.80851936340332,76.45646667480469
2017-01-20,30.943313598632812,77.11377716064453
2017-01-23,31.025697708129883,77.68889617919922
2017-01-24,31.377656936645508,78.2117691040039
2017-01-25,31.542409896850586,78.13707733154297
2017-01-26,31.310264587402344,77.78601837158203
2017-01-27,31.040658950805664,77.29304504394531
2017-01-30,30.988239288330078,77.44991302490234
2017-01-31,31.13052749633789,77.51712036132812
2017-02-01,30.89838409423828,76.94197845458984
2017-02-02,31.003219604492188,77.70386505126953
2017-02-03,31.108055114746094,78.51053619384766
2017-02-06,31.123056411743164,78.10718536376953
2017-02-07,31.377656936645508,78.88402557373047
2017-02-08,31.467525482177734,78.94377899169922
2017-02-09,30.890893936157227,79.15288543701172
2017-02-10,30.389162063598633,79.2500228881836
2017-02-13,30.419097900390625,79.5637435913086
2017-02-14,30.351709365844727,79.86250305175781
2017-02-15,30.284303665161133,79.72058868408203
2017-02-16,30.853450775146484,80.75882720947266
2017-02-17,30.875905990600586,80.78124237060547
2017-02-21,31.04816246032715,81.68501281738281
2017-02-22,31.152990341186523,81.72238159179688
2017-02-23,31.197935104370117,81.81946563720703
2017-02-24,31.287790298461914,82.03607940673828
2017-02-27,31.205432891845703,81.61780548095703
2017-02-28,31.422584533691406,82.44688415527344
2017-03-01,31.572359085083008,82.52434539794922
2017-03-02,31.804521560668945,82.81015014648438
2017-03-03,31.812007904052734,83.14859008789062
2017-03-06,31.587339401245117,82.44915008544922
2017-03-07,31.4450626373291,82.21600341796875
2017-03-08,31.4450626373291,82.20098114013672
2017-03-09,31.475011825561523,81.99040222167969
2017-03-10,31.66973304748535,82.41908264160156
2017-03-13,31.752826690673828,82.28369903564453
2017-03-14,31.707489013671875,82.2310562133789
2017-03-15,31.820812225341797,83.56221008300781
2017-03-16,31.919025421142578,83.58479309082031
2017-03-17,31.752826690673828,83.77279663085938
2017-03-20,31.866138458251953,83.59231567382812
2017-03-21,32.1078987121582,84.05856323242188
2017-03-22,32.017242431640625,84.24658966064453
2017-03-23,31.858583450317383,84.06608581542969
2017-03-24,31.820812225341797,84.32179260253906
2017-03-27,31.971914291381836,84.10369873046875
2017-03-28,32.055015563964844,84.56997680664062
2017-03-29,32.047454833984375,84.5549545288086
2017-03-30,32.18345642089844,84.36692810058594
2017-03-31,32.062564849853516,84.12627410888672
2017-04-03,32.03990936279297,84.12627410888672
2017-04-04,32.24388122558594,84.29173278808594
2017-04-05,32.16077423095703,84.18643951416016
2017-04-06,32.23633575439453,83.91570281982422
2017-04-07,32.191001892089844,83.93824768066406
2017-04-10,32.251441955566406,84.24658966064453
2017-04-11,32.22877883911133,84.02848815917969
2017-04-12,32.440303802490234,85.44239807128906
2017-04-13,32.32698440551758,84.74295043945312
2017-04-17,32.538516998291016,85.22429656982422
2017-04-18,32.8482666015625,85.94629669189453
2017-04-19,32.65939712524414,85.44992065429688
2017-04-20,32.55364227294922,85.4273452758789
2017-04-21,32.538516998291016,85.3070297241211
2017-04-24,32.69717788696289,85.9763412475586
2017-04-25,32.568729400634766,85.85601806640625
2017-04-26,32.66695785522461,85.23177337646484
2017-04-27,32.493202209472656,84.71288299560547
2017-04-28,32.59895324707031,85.19420623779297
2017-05-01,32.65184783935547,84.44213104248047
2017-05-02,32.780277252197266,84.44964599609375
2017-05-03,32.72739028930664,84.07361602783203
2017-05-04,32.984249114990234,84.95353698730469
2017-05-05,33.00693130493164,85.1490707397461
2017-05-08,33.15802001953125,85.1490707397461
2017-05-09,32.87092590332031,84.77302551269531
2017-05-10,32.916263580322266,84.8633041381836
2017-05-11,32.9918098449707,85.01371765136719
2017-05-12,32.93136978149414,84.91594696044922
2017-05-15,33.037132263183594,85.6905517578125
2017-05-16,33.12779235839844,85.57775115966797
2017-05-17,33.18824005126953,85.54015350341797
2017-05-18,33.090023040771484,85.75826263427734
2017-05-19,33.165565490722656,85.5025634765625
2017-05-22,33.37710952758789,86.26214599609375
2017-05-23,33.5357551574707,86.525390625
2017-05-24,34.019256591796875,87.28495788574219
2017-05-25,34.30634307861328,88.39048767089844
2017-05-26,34.291236877441406,88.67627716064453
2017-05-30,34.32145690917969,88.7514877319336
2017-05-31,34.351688385009766,88.4978256225586
2017-06-01,34.59342575073242,88.77041625976562
