Date,AAPL,MSFT
2016-03-15,23.66352653503418,47.05134963989258
2016-03-16,23.97804069519043,47.71861267089844
2016-03-17,23.939577102661133,47.99079513549805
2016-03-18,23.96673011779785,46.96355056762695
2016-03-21,23.964466094970703,47.288414001464844
2016-03-22,24.147754669189453,47.47277069091797
2016-03-23,24.014244079589844,47.384979248046875
2016-03-24,23.910158157348633,47.59569549560547
2016-03-28,23.801551818847656,47.00743865966797
2016-03-29,24.364971160888672,48.03469467163086
2016-03-30,24.79035758972168,48.33320999145508
2016-03-31,24.661380767822266,48.49124526977539
2016-04-01,24.887659072875977,48.78975296020508
2016-04-04,25.143348693847656,48.666847229003906
2016-04-05,24.84693145751953,47.90299987792969
2016-04-06,25.107139587402344,48.39466857910156
2016-04-07,24.559558868408203,47.81519317626953
2016-04-08,24.58672332763672,47.78007888793945
2016-04-11,24.668174743652344,47.68350601196289
2016-04-12,24.98948097229004,47.98202133178711
2016-04-13,25.351518630981445,48.59659957885742
2016-04-14,25.36509132385254,48.60538101196289
2016-04-15,24.855976104736328,48.86000061035156
2016-04-18,24.319719314575195,49.5711669921875
2016-04-19,24.190736770629883,49.50969696044922
2016-04-20,24.240516662597656,48.807315826416016
2016-04-21,23.97804069519043,48.97413635253906
2016-04-22,23.91242218017578,45.462196350097656
2016-04-25,23.776662826538086,45.751922607421875
2016-04-26,23.61148452758789,45.16368103027344
2016-04-27,22.13391876220703,44.72468185424805
2016-04-28,21.457368850708008,43.811580657958984
2016-04-29,21.21073341369629,43.78523254394531
2016-05-02,21.188112258911133,44.434940338134766
2016-05-03,21.53657341003418,43.706214904785156
2016-05-04,21.31256103515625,43.78523254394531
2016-05-05,21.22605323791504,43.84670639038086
2016-05-06,21.107675552368164,44.241783142089844
2016-05-09,21.123615264892578,43.96082305908203
2016-05-10,21.267030715942383,44.79491424560547
2016-05-11,21.05986213684082,44.821250915527344
2016-05-12,20.565872192382812,45.22513198852539
2016-05-13,20.606847763061523,44.847599029541016
2016-05-16,21.371747970581055,45.50608825683594
2016-05-17,21.282968521118164,44.65732955932617
2016-05-18,21.52655601501465,44.92256164550781
2016-05-19,21.444597244262695,44.48933410644531
2016-05-20,21.676799774169922,44.75458526611328
2016-05-23,21.952259063720703,44.232948303222656
2016-05-24,22.286901473999023,45.612186431884766
2016-05-25,22.67845916748047,46.08076858520508
2016-05-26,22.85830307006836,45.877410888671875
2016-05-27,22.844640731811523,46.257606506347656
2016-05-31,22.73309326171875,46.85881042480469
2016-06-01,22.414384841918945,46.72618865966797
2016-06-02,22.245925903320312,46.399051666259766
2016-06-03,22.29145050048828,45.78901290893555
2016-06-06,22.45307731628418,46.08961868286133
2016-06-07,22.54414176940918,46.063087463378906
2016-06-08,22.523656845092773,46.010047912597656
2016-06-09,22.685283660888672,45.63871383666992
2016-06-10,22.498611450195312,45.514930725097656
2016-06-13,22.159414291381836,44.330204010009766
2016-06-14,22.18673324584961,44.05611801147461
2016-06-15,22.11388397216797,43.932334899902344
2016-06-16,22.207223892211914,44.551231384277344
2016-06-17,21.70183753967285,44.32136917114258
2016-06-20,21.64948081970215,44.26830291748047
2016-06-21,21.833877563476562,45.2585334777832
2016-06-22,21.75192642211914,45.08170700073242
2016-06-23,21.87712860107422,45.89509201049805
2016-06-24,21.262479782104492,44.05611801147461
2016-06-27,20.9528751373291,42.81834030151367
2016-06-28,21.305734634399414,43.71131134033203
2016-06-29,21.490131378173828,44.68385314941406
2016-06-30,21.763301849365234,45.240840911865234
2016-07-01,21.82931900024414,45.23200607299805
2016-07-05,21.624439239501953,45.240840911865234
2016-07-06,21.747365951538086,45.4265251159668
2016-07-07,21.840702056884766,45.4265251159668
2016-07-08,22.00916862487793,46.23991775512695
2016-07-11,22.07746696472168,46.49631118774414
2016-07-12,22.17762565612793,47.044464111328125
2016-07-13,22.05242347717285,47.3097038269043
2016-07-14,22.489503860473633,47.513057708740234
2016-07-15,22.48723030090332,47.47769546508789
2016-07-18,22.726266860961914,47.70756149291992
2016-07-19,22.735370635986328,46.938377380371094
2016-07-20,22.755861282348633,49.431617736816406
2016-07-21,22.63520050048828,49.33436965942383
2016-07-22,22.459918975830078,50.015132904052734
2016-07-25,22.159414291381836,50.15660858154297
2016-07-26,22.006895065307617,50.183128356933594
2016-07-27,23.43653678894043,49.679176330566406
2016-07-28,23.75296401977539,49.69684982299805
2016-07-29,23.723371505737305,50.11240768432617
2016-08-01,24.142248153686523,50.02400207519531
2016-08-02,23.784832000732422,50.02400207519531
2016-08-03,24.083057403564453,50.368797302246094
2016-08-04,24.231826782226562,50.740135192871094
2016-08-05,24.60033416748047,51.24408721923828
2016-08-08,24.804031372070312,51.332496643066406
2016-08-09,24.90474510192871,51.456275939941406
2016-08-10,24.719348907470703,51.29712677001953
2016-08-11,24.703330993652344,51.5446891784668
2016-08-12,24.760549545288086,51.22639083862305
2016-08-15,25.05809783935547,51.38554382324219
2016-08-16,25.03520393371582,51.10085678100586
2016-08-17,24.998592376708984,51.20762252807617
2016-08-18,24.96653938293457,51.24320602416992
2016-08-19,25.0306339263916,51.260990142822266
2016-08-22,24.836084365844727,51.30546188354492
2016-08-23,24.913902282714844,51.50118637084961
2016-08-24,24.72621726989746,51.5545768737793
2016-08-25,24.620933532714844,51.75028610229492
2016-08-26,24.476736068725586,51.62574768066406
2016-08-29,24.44926643371582,51.68800735473633
2016-08-30,24.26158332824707,51.50118637084961
2016-08-31,24.284467697143555,51.11864471435547
2016-09-01,24.42866325378418,51.23429870605469
2016-09-02,24.65755271911621,51.30546188354492
2016-09-06,24.650684356689453,51.25210189819336
2016-09-07,24.801748275756836,51.29657745361328
2016-09-08,24.151723861694336,51.09196472167969
2016-09-09,23.60468101501465,50.006595611572266
2016-09-12,24.133407592773438,50.75389862060547
2016-09-13,24.707910537719727,50.291282653808594
2016-09-14,25.58223533630371,50.05107116699219
2016-09-15,26.45199203491211,50.87844467163086
2016-09-16,26.3032169342041,50.931819915771484
2016-09-19,25.99651527404785,50.64714050292969
2016-09-20,25.994230270385742,50.54039001464844
2016-09-21,25.98965072631836,51.38554000854492
2016-09-22,26.234556198120117,51.43891143798828
2016-09-23,25.79738426208496,51.09196472167969
2016-09-26,25.836299896240234,50.620452880859375
2016-09-27,25.884363174438477,51.5545768737793
2016-09-28,26.081207275390625,51.62574768066406
2016-09-29,25.676084518432617,51.065277099609375
2016-09-30,25.875207901000977,51.24320602416992
2016-10-03,25.753896713256836,51.08306884765625
2016-10-04,25.863767623901367,50.92293930053711
2016-10-05,25.875207901000977,51.27878189086914
2016-10-06,26.067472457885742,51.36776351928711
2016-10-07,26.106380462646484,51.42112731933594
2016-10-10,26.56185531616211,51.6346321105957
2016-10-11,26.61907958984375,50.87844467163086
2016-10-12,26.85711669921875,50.807273864746094
2016-10-13,26.774717330932617,50.63823318481445
2016-10-14,26.92348861694336,51.08306884765625
2016-10-17,26.905174255371094,50.905147552490234
2016-10-18,26.886869430541992,51.29657745361328
2016-10-19,26.806760787963867,51.18092346191406
2016-10-20,26.79302406311035,50.931819915771484
2016-10-21,26.687744140625,53.075862884521484
2016-10-24,26.928071975708008,54.267967224121094
2016-10-25,27.065397262573242,54.259071350097656
2016-10-26,26.456567764282227,53.938804626464844
2016-10-27,26.2025089263916,53.46729278564453
2016-10-28,26.0285587310791,53.26268768310547
2016-10-31,25.98735809326172,53.307167053222656
2016-11-01,25.518150329589844,53.20041275024414
2016-11-02,25.541038513183594,52.871238708496094
2016-11-03,25.267274856567383,52.6755256652832
2016-11-04,25.039512634277344,52.23069763183594
2016-11-07,25.400705337524414,53.751983642578125
2016-11-08,25.55023956298828,53.79646301269531
2016-11-09,25.508827209472656,53.529571533203125
2016-11-10,24.797956466674805,52.22179412841797
2016-11-11,24.945192337036133,52.506492614746094
2016-11-14,24.319427490234375,51.705806732177734
2016-11-15,24.641511917114258,52.72685623168945
2016-11-16,25.3040771484375,53.42546463012695
2016-11-17,25.294878005981445,54.31215286254883
2016-11-18,25.32018280029297,54.05241394042969
2016-11-21,25.704383850097656,54.509193420410156
2016-11-22,25.72048568725586,54.74205780029297
2016-11-23,25.589351654052734,54.09719467163086
2016-11-25,25.718183517456055,54.2136344909668
2016-11-28,25.66756820678711,54.285282135009766
2016-11-29,25.64226531982422,54.7151985168457
2016-11-30,25.426013946533203,53.971797943115234
2016-12-01,25.18905258178711,53.02241516113281
2016-12-02,25.28337860107422,53.06718826293945
2016-12-05,25.10162353515625,53.93596649169922
2016-12-06,25.294878005981445,53.69416046142578
2016-12-07,25.54334259033203,54.96596145629883
2016-12-08,25.794105529785156,54.64354705810547
2016-12-09,26.21510887145996,55.50335693359375
2016-12-12,26.065576553344727,55.6824836730957
2016-12-13,26.500377655029297,56.40797424316406
2016-12-14,26.500377655029297,56.13926315307617
2016-12-15,26.645320892333984,56.04970169067383
2016-12-16,26.679832458496094,55.798919677734375
2016-12-19,26.833965301513672,56.981178283691406
2016-12-20,26.905282974243164,56.90953826904297
2016-12-21,26.930587768554688,56.90953826904297
2016-12-22,26.753446578979492,56.918479919433594
2016-12-23,26.806360244750977,56.64082336425781
2016-12-27,26.97660255432129,56.676658630371094
2016-12-28,26.861568450927734,56.41691970825195
2016-12-29,26.854671478271484,56.336307525634766
2016-12-30,26.645320892333984,55.65563201904297
2017-01-03,26.72123908996582,56.04970169067383
2017-01-04,26.691329956054688,55.798919677734375
2017-01-05,26.827058792114258,55.798919677734375
2017-01-06,27.126136779785156,56.2825813293457
2017-01-09,27.374601364135742,56.10344314575195
2017-01-10,27.402210235595703,56.08553695678711
2017-01-11,27.54944610595703,56.59605026245117
2017-01-12,27.434417724609375,56.07658004760742
2017-01-13,27.3861026763916,56.15718078613281
2017-01-17,27.606958389282227,56.00492477416992
2017-01-18,27.604658126831055,55.97804641723633
2017-01-19,27.556344985961914,55.798919677734375
2017-01-20,27.606958389282227,56.19301986694336
2017-01-23,27.625368118286133,56.39005661010742
2017-01-24,27.600061416625977,56.89161682128906
2017-01-25,28.039464950561523,57.034912109375
2017-01-26,28.053272247314453,57.5633659362793
2017-01-27,28.055570602416992,58.91577911376953
2017-01-30,27.981950759887695,58.333614349365234
2017-01-31,27.91753387451172,57.90370559692383
2017-02-01,29.619966506958008,56.94536209106445
2017-02-02,29.569351196289062,56.5781364440918
2017-02-03,29.695892333984375,57.034912109375
2017-02-06,29.97425651550293,56.99909591674805
2017-02-07,30.25952911376953,56.811012268066406
2017-02-08,30.376861572265625,56.73039245605469
2017-02-09,30.596359252929688,57.375267028808594
2017-02-10,30.52704620361328,57.3215217590332
2017-02-13,30.79737091064453,57.96639633178711
2017-02-14,31.197105407714844,58.18266296386719
2017-02-15,31.310327529907227,58.14661407470703
2017-02-16,31.273351669311523,58.137603759765625
2017-02-17,31.358858108520508,58.22770309448242
2017-02-21,31.585269927978516,58.11055374145508
2017-02-22,31.680015563964844,57.99342346191406
2017-02-23,31.54600715637207,58.22770309448242
2017-02-24,31.576034545898438,58.22770309448242
2017-02-27,31.638425827026367,57.87629318237305
2017-02-28,31.65228271484375,57.65102005004883
2017-03-01,32.299232482910156,58.51607131958008
2017-03-02,32.107452392578125,57.67805099487305
2017-03-03,32.29693603515625,57.894317626953125
2017-03-06,32.19526290893555,57.91233825683594
2017-03-07,32.23685073852539,58.02946472167969
2017-03-08,32.11671447753906,58.56110382080078
2017-03-09,32.04277038574219,58.32683181762695
2017-03-10,32.14905548095703,58.507049560546875
2017-03-13,32.16291809082031,58.30879592895508
2017-03-14,32.11439895629883,58.03850173950195
2017-03-15,32.45404052734375,58.344852447509766
2017-03-16,32.507179260253906,58.245723724365234
2017-03-17,32.3454475402832,58.45298767089844
2017-03-20,32.68510437011719,58.507049560546875
2017-03-21,32.310791015625,57.85826110839844
2017-03-22,32.67585372924805,58.59716033935547
2017-03-23,32.56033706665039,58.45298767089844
2017-03-24,32.49563980102539,58.55209732055664
2017-03-27,32.55109405517578,58.66022491455078
2017-03-28,33.225772857666016,58.831424713134766
2017-03-29,33.299705505371094,58.993621826171875
2017-03-30,33.25580596923828,59.209896087646484
2017-03-31,33.19342803955078,59.34506607055664
2017-04-03,33.20267105102539,59.065738677978516
2017-04-04,33.449893951416016,59.22789764404297
2017-04-05,33.276611328125,59.074729919433594
2017-04-06,33.19342803955078,59.22789764404297
2017-04-07,33.119483947753906,59.1828498840332
2017-04-10,33.0802001953125,59.04768753051758
2017-04-11,32.7243766784668,59.00264358520508
2017-04-12,32.76366424560547,58.777366638183594
2017-04-13,32.59037780761719,58.52506637573242
2017-04-17,32.770599365234375,59.00264358520508
2017-04-18,32.625022888183594,58.92155075073242
2017-04-19,32.50486755371094,58.60617446899414
2017-04-20,32.91154098510742,59.02066421508789
2017-04-21,32.87226104736328,59.83163833618164
2017-04-24,33.188812255859375,60.8498420715332
2017-04-25,33.39444351196289,61.20125198364258
2017-04-26,33.19804000854492,61.12017059326172
2017-04-27,33.223453521728516,61.51663589477539
2017-04-28,33.19110870361328,61.687862396240234
2017-05-01,33.86810302734375,62.54389190673828
2017-05-02,34.082984924316406,62.44475173950195
2017-05-03,33.97902297973633,62.24652862548828
2017-05-04,33.8565673828125,62.00325012207031
2017-05-05,34.41801452636719,62.17443084716797
2017-05-08,35.35379409790039,62.12038040161133
2017-05-09,35.580230712890625,62.21049880981445
2017-05-10,35.411563873291016,62.45378875732422
2017-05-11,35.717796325683594,61.687862396240234
2017-05-12,36.21662521362305,61.61577224731445
2017-05-15,36.12382125854492,61.660823822021484
2017-05-16,36.07046127319336,62.90237045288086
2017-05-17,34.8593864440918,61.153358459472656
2017-05-18,35.39065933227539,61.36177444458008
2017-05-19,35.51131820678711,61.343650817871094
2017-05-22,35.72709274291992,62.03239440917969
2017-05-23,35.68299865722656,62.2408332824707
2017-05-24,35.57627487182617,62.32236862182617
2017-05-25,35.699249267578125,63.09270477294922
2017-05-26,35.6389274597168,63.40081024169922
2017-05-30,35.65284729003906,63.808589935302734
2017-05-31,35.44172286987305,63.29206466674805
